student_id,name,email,gender,age,program_id,program_code,school_id,year_of_study,semester,class_level,enrollment_date,status,avg_grade,cumulative_gpa,courses_enrolled,physical_attendance_rate,sessions_attended,sessions_total,lms_activity_count,lms_total_minutes,lms_avg_session_minutes,lms_logins_monthly,school_name,program_name
102669,Sarah Wambui,sarah.wambui2669@strathmore.edu,Female,24,SIMS_BSSD,BSSD,SIMS,4,2,BSSD4.2,2021-11-22,Active,66.075,2.6425,4.0,0.6875,64.0,84.0,222.0,5038.0,22.693693693693692,55.5,Strathmore Institute of Mathematical Sciences,Bachelor of Science in Statistics and Data Science
102670,John Achieng,john.achieng2670@strathmore.edu,Male,21,SIMS_BBSE,BBSE,SIMS,1,1,BBSE1.1,2024-07-16,On Leave,74.175,2.967142857142857,6.0,0.7916666666666666,126.0,0.0,0.0,0.0,30.20418848167539,109.25,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Financial Economics
102671,James Kamau,james.kamau2671@strathmore.edu,Male,21,SIMS_BSSD,BSSD,SIMS,3,2,BSSD3.2,2022-11-14,Active,70.64,2.8280000000000003,5.0,0.7857142857142858,110.0,140.0,306.0,7986.0,26.098039215686274,76.5,Strathmore Institute of Mathematical Sciences,Bachelor of Science in Statistics and Data Science
102672,John Kamau,john.kamau2672@strathmore.edu,Female,24,SIMS_BBSF,BBSF,SIMS,4,1,BBSF4.1,2021-09-14,Active,63.75,2.5475,4.0,0.6071428571428572,55.0,98.0,211.0,5508.0,26.104265402843602,52.75,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Financial Engineering
102673,Sarah Kamau,sarah.kamau2673@strathmore.edu,Male,20,SIMS_BSSD,BSSD,SIMS,1,1,BSSD1.1,2024-12-08,Active,67.82857142857144,2.7128571428571426,7.0,0.7653061224489796,150.0,196.0,451.0,12303.0,27.27937915742794,112.75,Strathmore Institute of Mathematical Sciences,Bachelor of Science in Statistics and Data Science
102674,John Kamau,john.kamau2674@strathmore.edu,Male,19,SIMS_BSSD,BSSD,SIMS,1,2,BSSD1.2,2024-12-03,Active,72.84285714285714,2.915714285714286,7.0,0.8112244897959184,159.0,196.0,521.0,13824.0,26.53358925143954,130.25,Strathmore Institute of Mathematical Sciences,Bachelor of Science in Statistics and Data Science
102675,David Kariuki,david.kariuki2675@strathmore.edu,Female,21,SIMS_BSSD,BSSD,SIMS,4,1,BSSD4.1,2021-08-23,Active,78.3,3.13,5.0,0.8285714285714285,102.0,126.0,500.0,17607.0,35.214,125.0,Strathmore Institute of Mathematical Sciences,Bachelor of Science in Statistics and Data Science
102676,Daniel Nyambura,daniel.nyambura2676@strathmore.edu,Female,20,SIMS_BBSA,BBSA,SIMS,1,2,BBSA1.2,2024-09-30,Active,77.06666666666666,3.0816666666666666,6.0,0.7857142857142857,132.0,168.0,504.0,14490.0,28.75,126.0,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Actuarial Science
102677,Mary Kamau,mary.kamau2677@strathmore.edu,Male,23,SIMS_BBSA,BBSA,SIMS,3,1,BBSA3.1,2022-12-09,Active,82.1,3.2840000000000003,5.0,0.7857142857142858,110.0,140.0,401.0,12849.0,32.042394014962596,100.25,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Actuarial Science
102678,Rose Wambui,rose.wambui2678@strathmore.edu,Male,21,SIMS_BBSE,BBSE,SIMS,4,1,BBSE4.1,2021-10-19,Active,78.76,3.15,5.0,0.7857142857142857,98.0,126.0,363.0,9122.0,25.12947658402204,90.75,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Financial Economics
102679,Caroline Jepkorir,caroline.jepkorir2679@strathmore.edu,Female,21,SIMS_BBSF,BBSF,SIMS,3,2,BBSF3.2,2022-08-15,On Leave,74.175,2.967142857142857,6.0,0.7916666666666666,126.0,0.0,0.0,0.0,30.20418848167539,109.25,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Financial Engineering
102680,Jane Kibet,jane.kibet2680@strathmore.edu,Female,18,SIMS_BBSE,BBSE,SIMS,1,1,BBSE1.1,2024-12-21,Active,70.72857142857143,2.8299999999999996,7.0,0.7397959183673469,145.0,196.0,606.0,19284.0,31.821782178217823,151.5,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Financial Economics
102681,Daniel Wambui,daniel.wambui2681@strathmore.edu,Female,20,SIMS_BBSE,BBSE,SIMS,3,2,BBSE3.2,2022-09-16,Active,61.9,2.476,5.0,0.6357142857142857,89.0,140.0,283.0,7370.0,26.042402826855124,70.75,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Financial Economics
102682,Samuel Otieno,samuel.otieno2682@strathmore.edu,Female,23,SIMS_BBSE,BBSE,SIMS,3,2,BBSE3.2,2022-09-17,Active,71.75,2.8699999999999997,6.0,0.7797619047619048,131.0,168.0,409.0,12721.0,31.102689486552567,102.25,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Financial Economics
102683,Mary Muthoni,mary.muthoni2683@strathmore.edu,Female,18,SIMS_BBSA,BBSA,SIMS,1,1,BBSA1.1,2024-12-03,Active,66.91428571428571,2.677142857142857,7.0,0.8112244897959184,159.0,196.0,562.0,15033.0,26.749110320284696,140.5,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Actuarial Science
102684,Nancy Ochieng,nancy.ochieng2684@strathmore.edu,Male,22,SIMS_BBSA,BBSA,SIMS,2,1,BBSA2.1,2023-08-09,On Leave,74.175,2.967142857142857,6.0,0.7916666666666666,126.0,0.0,0.0,0.0,30.20418848167539,109.25,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Actuarial Science
102685,Jane Kamau,jane.kamau2685@strathmore.edu,Male,19,SIMS_BSSD,BSSD,SIMS,2,2,BSSD2.2,2023-08-26,Active,81.81666666666666,3.2733333333333334,6.0,0.8511904761904762,155.0,182.0,610.0,20146.0,33.02622950819672,152.5,Strathmore Institute of Mathematical Sciences,Bachelor of Science in Statistics and Data Science
102686,Peter Wangui,peter.wangui2686@strathmore.edu,Male,23,SIMS_BBSE,BBSE,SIMS,3,2,BBSE3.2,2022-11-11,Active,76.76,3.07,5.0,0.8428571428571429,118.0,140.0,424.0,11875.0,28.007075471698112,106.0,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Financial Economics
102687,Ruth Njoroge,ruth.njoroge2687@strathmore.edu,Male,22,SIMS_BSSD,BSSD,SIMS,4,2,BSSD4.2,2021-10-12,On Leave,74.175,2.967142857142857,6.0,0.7916666666666666,126.0,0.0,0.0,0.0,30.20418848167539,109.25,Strathmore Institute of Mathematical Sciences,Bachelor of Science in Statistics and Data Science
102688,John Kamau,john.kamau2688@strathmore.edu,Male,20,SIMS_BBSF,BBSF,SIMS,3,1,BBSF3.1,2022-08-18,On Leave,74.175,2.967142857142857,6.0,0.7916666666666666,126.0,0.0,0.0,0.0,30.20418848167539,109.25,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Financial Engineering
102689,Nancy Mutua,nancy.mutua2689@strathmore.edu,Female,18,SIMS_BBSF,BBSF,SIMS,1,1,BBSF1.1,2024-07-31,Active,68.52857142857142,2.741428571428571,7.0,0.7295918367346939,143.0,196.0,536.0,16125.0,30.083955223880597,134.0,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Financial Engineering
102690,Emmanuel Mutua,emmanuel.mutua2690@strathmore.edu,Female,23,SIMS_BBSE,BBSE,SIMS,3,1,BBSE3.1,2022-12-10,Active,75.2,3.008,5.0,0.8357142857142857,117.0,140.0,413.0,11841.0,28.670702179176754,103.25,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Financial Economics
102691,Mary Kariuki,mary.kariuki2691@strathmore.edu,Male,21,SIMS_BBSA,BBSA,SIMS,2,1,BBSA2.1,2023-09-21,Active,79.26666666666667,3.17,6.0,0.8452380952380952,142.0,168.0,535.0,18016.0,33.674766355140186,133.75,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Actuarial Science
102692,Mary Ochieng,mary.ochieng2692@strathmore.edu,Male,22,SIMS_BBSA,BBSA,SIMS,2,1,BBSA2.1,2023-12-17,Active,74.02857142857144,2.9614285714285713,7.0,0.7959183673469388,156.0,196.0,506.0,14952.0,29.549407114624508,126.5,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Actuarial Science
102693,Rose Achieng,rose.achieng2693@strathmore.edu,Female,19,SIMS_BSSD,BSSD,SIMS,2,1,BSSD2.1,2023-10-11,Active,74.74285714285715,2.9914285714285715,7.0,0.7806122448979592,153.0,196.0,504.0,14177.0,28.128968253968253,126.0,Strathmore Institute of Mathematical Sciences,Bachelor of Science in Statistics and Data Science
102694,John Otieno,john.otieno2694@strathmore.edu,Female,23,SIMS_BBSF,BBSF,SIMS,3,1,BBSF3.1,2022-09-19,Active,77.38,3.0940000000000003,5.0,0.8142857142857143,114.0,140.0,356.0,10691.0,30.030898876404493,89.0,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Financial Engineering
102695,Faith Otieno,faith.otieno2695@strathmore.edu,Male,22,SIMS_BBSA,BBSA,SIMS,3,2,BBSA3.2,2022-07-25,Active,77.96666666666667,3.1199999999999997,6.0,0.7976190476190476,134.0,168.0,568.0,16418.0,28.904929577464788,142.0,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Actuarial Science
102696,James Kariuki,james.kariuki2696@strathmore.edu,Female,24,SIMS_BBSE,BBSE,SIMS,4,1,BBSE4.1,2022-01-02,Active,60.5,2.42,4.0,0.6785714285714286,71.0,98.0,321.0,7979.0,24.856697819314643,80.25,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Financial Economics
102697,Peter Mutua,peter.mutua2697@strathmore.edu,Female,22,SIMS_BBSE,BBSE,SIMS,2,1,BBSE2.1,2023-08-01,On Leave,74.175,2.967142857142857,6.0,0.7916666666666666,126.0,0.0,0.0,0.0,30.20418848167539,109.25,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Financial Economics
102698,Rose Nyambura,rose.nyambura2698@strathmore.edu,Female,22,SIMS_BSSD,BSSD,SIMS,4,1,BSSD4.1,2021-10-11,Active,76.575,3.065,4.0,0.7232142857142858,76.0,98.0,339.0,9330.0,27.52212389380531,84.75,Strathmore Institute of Mathematical Sciences,Bachelor of Science in Statistics and Data Science
102699,Ann Ochieng,ann.ochieng2699@strathmore.edu,Male,22,SIMS_BBSE,BBSE,SIMS,4,2,BBSE4.2,2021-10-19,Active,78.2,3.1275,4.0,0.7857142857142857,64.0,84.0,409.0,13094.0,32.01466992665037,102.25,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Financial Economics
102700,Rose Kibet,rose.kibet2700@strathmore.edu,Female,24,SIMS_BSSD,BSSD,SIMS,4,1,BSSD4.1,2022-01-08,Active,79.24,3.1719999999999997,5.0,0.9214285714285714,102.0,112.0,394.0,11851.0,30.078680203045685,98.5,Strathmore Institute of Mathematical Sciences,Bachelor of Science in Statistics and Data Science
102701,Ann Mwangi,ann.mwangi2701@strathmore.edu,Male,21,SIMS_BBSA,BBSA,SIMS,3,2,BBSA3.2,2022-10-30,On Leave,74.175,2.967142857142857,6.0,0.7916666666666666,126.0,0.0,0.0,0.0,30.20418848167539,109.25,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Actuarial Science
102702,Caroline Kariuki,caroline.kariuki2702@strathmore.edu,Female,23,SIMS_BBSA,BBSA,SIMS,4,2,BBSA4.2,2021-09-09,Active,81.675,3.2675,4.0,0.8392857142857143,69.0,84.0,434.0,13432.0,30.94930875576037,108.5,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Actuarial Science
102703,Peter Achieng,peter.achieng2703@strathmore.edu,Female,18,SIMS_BSSD,BSSD,SIMS,1,1,BSSD1.1,2024-12-29,Active,73.3,2.9314285714285715,7.0,0.836734693877551,164.0,196.0,578.0,16899.0,29.237024221453286,144.5,Strathmore Institute of Mathematical Sciences,Bachelor of Science in Statistics and Data Science
102704,Sarah Kipchoge,sarah.kipchoge2704@strathmore.edu,Female,21,SIMS_BSSD,BSSD,SIMS,3,2,BSSD3.2,2022-12-07,Active,68.78333333333333,2.75,6.0,0.6726190476190476,113.0,168.0,324.0,8045.0,24.830246913580247,81.0,Strathmore Institute of Mathematical Sciences,Bachelor of Science in Statistics and Data Science
102705,Michael Njoroge,michael.njoroge2705@strathmore.edu,Female,23,SIMS_BBSA,BBSA,SIMS,3,1,BBSA3.1,2022-10-04,Active,79.08,3.162,5.0,0.85,119.0,140.0,476.0,13356.0,28.058823529411764,119.0,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Actuarial Science
102706,Sarah Kibet,sarah.kibet2706@strathmore.edu,Female,20,SIMS_BBSE,BBSE,SIMS,1,2,BBSE1.2,2024-08-06,Active,76.32857142857142,3.0542857142857143,7.0,0.7806122448979592,153.0,196.0,605.0,21936.0,36.25785123966942,151.25,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Financial Economics
102707,Ruth Achieng,ruth.achieng2707@strathmore.edu,Male,20,SIMS_BBSA,BBSA,SIMS,3,2,BBSA3.2,2022-09-28,Active,65.41666666666667,2.6149999999999998,6.0,0.6071428571428572,102.0,168.0,319.0,7697.0,24.128526645768027,79.75,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Actuarial Science
102708,Michael Nyambura,michael.nyambura2708@strathmore.edu,Male,21,SIMS_BBSF,BBSF,SIMS,1,1,BBSF1.1,2024-11-18,Active,66.98333333333333,2.68,6.0,0.7142857142857143,120.0,168.0,379.0,9634.0,25.41952506596306,94.75,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Financial Engineering
102709,Peter Kipchoge,peter.kipchoge2709@strathmore.edu,Male,19,SIMS_BBSE,BBSE,SIMS,2,2,BBSE2.2,2023-07-21,Active,60.86666666666667,2.433333333333333,6.0,0.5773809523809524,102.0,182.0,284.0,5984.0,21.070422535211268,71.0,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Financial Economics
102710,Jane Wambui,jane.wambui2710@strathmore.edu,Male,20,SIMS_BBSA,BBSA,SIMS,3,2,BBSA3.2,2022-08-26,Active,73.16,2.9259999999999997,5.0,0.75,105.0,140.0,279.0,7531.0,26.99283154121864,69.75,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Actuarial Science
102711,Samuel Njeri,samuel.njeri2711@strathmore.edu,Female,20,SIMS_BBSA,BBSA,SIMS,1,2,BBSA1.2,2025-01-03,Active,68.41666666666667,2.735,6.0,0.6607142857142857,111.0,168.0,436.0,13457.0,30.86467889908257,109.0,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Actuarial Science
102712,Sarah Muthoni,sarah.muthoni2712@strathmore.edu,Male,19,SIMS_BBSF,BBSF,SIMS,1,1,BBSF1.1,2024-10-05,Active,69.78333333333333,2.7916666666666665,6.0,0.6904761904761904,116.0,168.0,381.0,11665.0,30.616797900262466,95.25,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Financial Engineering
102713,Joyce Otieno,joyce.otieno2713@strathmore.edu,Male,18,SIMS_BBSA,BBSA,SIMS,1,1,BBSA1.1,2024-12-08,Active,79.98571428571428,3.2014285714285715,7.0,0.8826530612244898,173.0,196.0,597.0,19217.0,32.1892797319933,149.25,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Actuarial Science
102714,Mary Nyambura,mary.nyambura2714@strathmore.edu,Male,24,SIMS_BBSE,BBSE,SIMS,4,1,BBSE4.1,2021-12-03,Active,67.67500000000001,2.7075,4.0,0.7946428571428572,89.0,112.0,322.0,10159.0,31.549689440993788,80.5,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Financial Economics
102715,Rose Kipchoge,rose.kipchoge2715@strathmore.edu,Male,22,SIMS_BSSD,BSSD,SIMS,4,1,BSSD4.1,2021-11-28,Active,76.5,3.0620000000000003,5.0,0.8214285714285714,115.0,140.0,362.0,11468.0,31.679558011049725,90.5,Strathmore Institute of Mathematical Sciences,Bachelor of Science in Statistics and Data Science
102716,Vincent Njoroge,vincent.njoroge2716@strathmore.edu,Male,18,SIMS_BSSD,BSSD,SIMS,1,2,BSSD1.2,2024-12-16,Active,77.74285714285713,3.108571428571429,7.0,0.8010204081632654,157.0,196.0,684.0,19632.0,28.70175438596491,171.0,Strathmore Institute of Mathematical Sciences,Bachelor of Science in Statistics and Data Science
102717,Mary Kamau,mary.kamau2717@strathmore.edu,Female,19,SIMS_BBSA,BBSA,SIMS,2,2,BBSA2.2,2023-11-08,Active,75.71428571428571,3.027142857142857,7.0,0.8197278911564626,172.0,210.0,442.0,13206.0,29.877828054298643,110.5,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Actuarial Science
102718,Vincent Wangui,vincent.wangui2718@strathmore.edu,Female,18,SIMS_BBSE,BBSE,SIMS,1,2,BBSE1.2,2024-12-12,Active,63.26666666666667,2.533333333333333,6.0,0.6309523809523809,106.0,168.0,304.0,7272.0,23.92105263157895,76.0,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Financial Economics
102719,Joseph Kibet,joseph.kibet2719@strathmore.edu,Female,20,SIMS_BSSD,BSSD,SIMS,3,1,BSSD3.1,2022-08-13,Active,66.05,2.641666666666667,6.0,0.6428571428571429,108.0,168.0,360.0,9033.0,25.091666666666665,90.0,Strathmore Institute of Mathematical Sciences,Bachelor of Science in Statistics and Data Science
102720,Emmanuel Kariuki,emmanuel.kariuki2720@strathmore.edu,Male,20,SIMS_BBSA,BBSA,SIMS,3,2,BBSA3.2,2022-12-20,Active,83.97999999999999,3.3579999999999997,5.0,0.9,126.0,140.0,530.0,16127.0,30.428301886792454,132.5,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Actuarial Science
102721,Kevin Mutua,kevin.mutua2721@strathmore.edu,Male,19,SIMS_BSSD,BSSD,SIMS,2,2,BSSD2.2,2024-01-03,Active,81.77142857142857,3.2685714285714282,7.0,0.8894557823129252,186.0,210.0,625.0,19752.0,31.6032,156.25,Strathmore Institute of Mathematical Sciences,Bachelor of Science in Statistics and Data Science
102722,Grace Jepkorir,grace.jepkorir2722@strathmore.edu,Female,22,SIMS_BBSE,BBSE,SIMS,4,1,BBSE4.1,2021-09-11,Active,58.875,2.355,4.0,0.6071428571428572,53.0,84.0,205.0,6359.0,31.01951219512195,51.25,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Financial Economics
102723,Mary Wambui,mary.wambui2723@strathmore.edu,Female,21,SIMS_BSSD,BSSD,SIMS,4,1,BSSD4.1,2021-09-21,Active,76.325,3.0525,4.0,0.7767857142857143,64.0,84.0,346.0,10390.0,30.028901734104046,86.5,Strathmore Institute of Mathematical Sciences,Bachelor of Science in Statistics and Data Science
102724,Vincent Kipchoge,vincent.kipchoge2724@strathmore.edu,Male,19,SIMS_BSSD,BSSD,SIMS,1,2,BSSD1.2,2024-11-17,Active,73.82857142857142,2.954285714285714,7.0,0.7908163265306122,155.0,196.0,550.0,17702.0,32.18545454545455,137.5,Strathmore Institute of Mathematical Sciences,Bachelor of Science in Statistics and Data Science
102725,Samuel Mwangi,samuel.mwangi2725@strathmore.edu,Female,20,SIMS_BBSF,BBSF,SIMS,3,2,BBSF3.2,2022-08-24,Active,75.94,3.0380000000000003,5.0,0.8285714285714286,116.0,140.0,371.0,11807.0,31.824797843665767,92.75,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Financial Engineering
102726,Daniel Wambui,daniel.wambui2726@strathmore.edu,Female,18,SIMS_BBSE,BBSE,SIMS,1,2,BBSE1.2,2025-01-06,Active,70.44285714285715,2.8185714285714285,7.0,0.7551020408163265,148.0,196.0,515.0,15655.0,30.398058252427184,128.75,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Financial Economics
102727,Jane Jepkorir,jane.jepkorir2727@strathmore.edu,Female,21,SIMS_BSSD,BSSD,SIMS,1,2,BSSD1.2,2024-09-01,Active,79.61428571428571,3.184285714285714,7.0,0.8061224489795917,158.0,196.0,585.0,18814.0,32.16068376068376,146.25,Strathmore Institute of Mathematical Sciences,Bachelor of Science in Statistics and Data Science
102728,Grace Otieno,grace.otieno2728@strathmore.edu,Male,21,SIMS_BBSE,BBSE,SIMS,3,1,BBSE3.1,2022-09-29,On Leave,74.175,2.967142857142857,6.0,0.7916666666666666,126.0,0.0,0.0,0.0,30.20418848167539,109.25,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Financial Economics
102729,Grace Muthoni,grace.muthoni2729@strathmore.edu,Female,24,SIMS_BBSA,BBSA,SIMS,4,1,BBSA4.1,2021-08-20,Active,73.125,2.925,4.0,0.8392857142857143,85.0,98.0,259.0,8554.0,33.027027027027025,64.75,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Actuarial Science
102730,Kevin Otieno,kevin.otieno2730@strathmore.edu,Male,24,SIMS_BBSF,BBSF,SIMS,4,2,BBSF4.2,2021-09-17,Active,80.4,3.2175000000000002,4.0,0.9107142857142857,78.0,84.0,401.0,14271.0,35.588528678304236,100.25,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Financial Engineering
102731,Ruth Ochieng,ruth.ochieng2731@strathmore.edu,Male,23,SIMS_BBSE,BBSE,SIMS,4,1,BBSE4.1,2021-07-14,Active,82.0,3.282,5.0,0.8857142857142858,99.0,112.0,493.0,16641.0,33.75456389452333,123.25,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Financial Economics
102732,James Ochieng,james.ochieng2732@strathmore.edu,Male,23,SIMS_BBSA,BBSA,SIMS,3,1,BBSA3.1,2022-10-24,Active,53.06666666666666,2.125,6.0,0.6309523809523809,106.0,168.0,317.0,9074.0,28.62460567823344,79.25,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Actuarial Science
102733,Joseph Ochieng,joseph.ochieng2733@strathmore.edu,Male,19,SIMS_BSSD,BSSD,SIMS,1,2,BSSD1.2,2024-11-18,Active,82.5,3.3000000000000003,6.0,0.8988095238095238,151.0,168.0,580.0,18783.0,32.38448275862069,145.0,Strathmore Institute of Mathematical Sciences,Bachelor of Science in Statistics and Data Science
102734,Emmanuel Kipchoge,emmanuel.kipchoge2734@strathmore.edu,Female,21,SIMS_BSSD,BSSD,SIMS,3,1,BSSD3.1,2022-07-13,Active,74.0,2.9583333333333335,6.0,0.8273809523809524,139.0,168.0,496.0,14726.0,29.68951612903226,124.0,Strathmore Institute of Mathematical Sciences,Bachelor of Science in Statistics and Data Science
102735,Sarah Jepkorir,sarah.jepkorir2735@strathmore.edu,Female,21,SIMS_BBSF,BBSF,SIMS,2,1,BBSF2.1,2023-09-02,Active,74.7,2.9883333333333333,6.0,0.7797619047619048,131.0,168.0,449.0,14875.0,33.12917594654788,112.25,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Financial Engineering
102736,John Kamau,john.kamau2736@strathmore.edu,Female,20,SIMS_BBSA,BBSA,SIMS,3,1,BBSA3.1,2023-01-05,Active,74.36,2.974,5.0,0.6785714285714286,95.0,140.0,342.0,9412.0,27.52046783625731,85.5,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Actuarial Science
102737,Faith Wanjiru,faith.wanjiru2737@strathmore.edu,Female,19,SIMS_BBSE,BBSE,SIMS,2,1,BBSE2.1,2023-10-04,Active,68.04285714285714,2.722857142857143,7.0,0.7193877551020408,141.0,196.0,458.0,13602.0,29.69868995633188,114.5,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Financial Economics
102738,Ruth Jepkorir,ruth.jepkorir2738@strathmore.edu,Female,22,SIMS_BBSF,BBSF,SIMS,4,2,BBSF4.2,2021-11-10,Active,75.1,3.005,4.0,0.7678571428571428,68.0,84.0,252.0,6848.0,27.174603174603174,63.0,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Financial Engineering
102739,Caroline Mutua,caroline.mutua2739@strathmore.edu,Male,19,SIMS_BBSE,BBSE,SIMS,2,2,BBSE2.2,2024-01-08,Active,80.78333333333335,3.235,6.0,0.8154761904761906,137.0,168.0,504.0,13306.0,26.400793650793652,126.0,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Financial Economics
102740,Sarah Otieno,sarah.otieno2740@strathmore.edu,Female,22,SIMS_BSSD,BSSD,SIMS,4,2,BSSD4.2,2021-09-05,Active,78.35,3.1325000000000003,4.0,0.8660714285714286,73.0,84.0,352.0,9123.0,25.917613636363637,88.0,Strathmore Institute of Mathematical Sciences,Bachelor of Science in Statistics and Data Science
102741,Samuel Njeri,samuel.njeri2741@strathmore.edu,Female,19,SIMS_BBSF,BBSF,SIMS,1,2,BBSF1.2,2024-08-19,Active,69.98571428571428,2.7985714285714285,7.0,0.7806122448979592,153.0,196.0,526.0,14256.0,27.102661596958175,131.5,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Financial Engineering
102742,Rose Muthoni,rose.muthoni2742@strathmore.edu,Female,22,SIMS_BBSF,BBSF,SIMS,2,1,BBSF2.1,2023-10-16,Active,77.55714285714285,3.1014285714285714,7.0,0.8163265306122449,160.0,196.0,580.0,15595.0,26.887931034482758,145.0,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Financial Engineering
102743,James Wambui,james.wambui2743@strathmore.edu,Male,22,SIMS_BBSE,BBSE,SIMS,3,2,BBSE3.2,2022-10-08,Active,79.68333333333334,3.186666666666667,6.0,0.9404761904761906,158.0,168.0,584.0,18566.0,31.791095890410958,146.0,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Financial Economics
102744,Joseph Wanjiru,joseph.wanjiru2744@strathmore.edu,Male,24,SIMS_BSSD,BSSD,SIMS,4,1,BSSD4.1,2022-01-04,Active,77.4,3.095,4.0,0.8125,68.0,84.0,358.0,11155.0,31.15921787709497,89.5,Strathmore Institute of Mathematical Sciences,Bachelor of Science in Statistics and Data Science
102745,Jane Njeri,jane.njeri2745@strathmore.edu,Female,23,SIMS_BBSA,BBSA,SIMS,3,2,BBSA3.2,2022-09-11,Active,80.02000000000001,3.2,5.0,0.8357142857142857,117.0,140.0,501.0,17064.0,34.05988023952096,125.25,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Actuarial Science
102746,Ruth Ochieng,ruth.ochieng2746@strathmore.edu,Male,24,SIMS_BBSF,BBSF,SIMS,4,1,BBSF4.1,2021-11-17,Active,81.34,3.252,5.0,0.8857142857142858,113.0,126.0,542.0,17465.0,32.223247232472325,135.5,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Financial Engineering
102747,Brian Kariuki,brian.kariuki2747@strathmore.edu,Female,20,SIMS_BBSE,BBSE,SIMS,1,2,BBSE1.2,2024-07-25,Active,78.33333333333333,3.1316666666666664,6.0,0.7797619047619048,131.0,168.0,463.0,14536.0,31.39524838012959,115.75,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Financial Economics
102748,Emmanuel Wambui,emmanuel.wambui2748@strathmore.edu,Male,21,SIMS_BBSA,BBSA,SIMS,4,1,BBSA4.1,2021-09-06,Active,87.175,3.4850000000000003,4.0,0.8660714285714286,84.0,98.0,355.0,11867.0,33.42816901408451,88.75,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Actuarial Science
102749,Faith Kipchoge,faith.kipchoge2749@strathmore.edu,Female,20,SIMS_BBSF,BBSF,SIMS,1,1,BBSF1.1,2024-12-20,Active,67.97142857142858,2.717142857142857,7.0,0.770408163265306,151.0,196.0,458.0,15310.0,33.427947598253276,114.5,Strathmore Institute of Mathematical Sciences,Bachelor of Business Science in Financial Engineering
