user_id,username,email,role,full_name,is_active
U_102175,rose.ochieng2175,rose.ochieng2175@strathmore.edu,student,Rose Ochieng,True
U_102176,jane.njoroge2176,jane.njoroge2176@strathmore.edu,student,Jane Njoroge,True
U_102177,john.njeri2177,john.njeri2177@strathmore.edu,student,John Njeri,True
U_102178,sarah.kibet2178,sarah.kibet2178@strathmore.edu,student,Sarah Kibet,True
U_102179,sarah.kariuki2179,sarah.kariuki2179@strathmore.edu,student,Sarah Kariuki,True
U_102180,rose.ochieng2180,rose.ochieng2180@strathmore.edu,student,Rose Ochieng,True
U_102181,grace.wanjiru2181,grace.wanjiru2181@strathmore.edu,student,Grace Wanjiru,True
U_102182,brian.kariuki2182,brian.kariuki2182@strathmore.edu,student,Brian Kariuki,True
U_102183,ann.mwangi2183,ann.mwangi2183@strathmore.edu,student,Ann Mwangi,True
U_102184,joyce.nyambura2184,joyce.nyambura2184@strathmore.edu,student,Joyce Nyambura,True
U_102185,john.jepkorir2185,john.jepkorir2185@strathmore.edu,student,John Jepkorir,True
U_102186,james.kibet2186,james.kibet2186@strathmore.edu,student,James Kibet,True
U_102187,ruth.chebet2187,ruth.chebet2187@strathmore.edu,student,Ruth Chebet,True
U_102188,ruth.kibet2188,ruth.kibet2188@strathmore.edu,student,Ruth Kibet,True
U_102189,michael.njoroge2189,michael.njoroge2189@strathmore.edu,student,Michael Njoroge,True
U_102190,james.njoroge2190,james.njoroge2190@strathmore.edu,student,James Njoroge,True
U_102191,lucy.wanjiru2191,lucy.wanjiru2191@strathmore.edu,student,Lucy Wanjiru,True
U_102192,lucy.otieno2192,lucy.otieno2192@strathmore.edu,student,Lucy Otieno,True
U_102193,samuel.kamau2193,samuel.kamau2193@strathmore.edu,student,Samuel Kamau,True
U_102194,sarah.mutua2194,sarah.mutua2194@strathmore.edu,student,Sarah Mutua,True
U_102195,jane.wanjiru2195,jane.wanjiru2195@strathmore.edu,student,Jane Wanjiru,True
U_102196,joseph.wangui2196,joseph.wangui2196@strathmore.edu,student,Joseph Wangui,True
U_102197,kevin.chebet2197,kevin.chebet2197@strathmore.edu,student,Kevin Chebet,True
U_102198,sarah.kibet2198,sarah.kibet2198@strathmore.edu,student,Sarah Kibet,True
U_102199,mary.muthoni2199,mary.muthoni2199@strathmore.edu,student,Mary Muthoni,True
U_102200,sarah.kariuki2200,sarah.kariuki2200@strathmore.edu,student,Sarah Kariuki,True
U_102201,mary.jepkorir2201,mary.jepkorir2201@strathmore.edu,student,Mary Jepkorir,True
U_102202,john.muthoni2202,john.muthoni2202@strathmore.edu,student,John Muthoni,True
U_102203,ann.kariuki2203,ann.kariuki2203@strathmore.edu,student,Ann Kariuki,True
U_102204,mary.nyambura2204,mary.nyambura2204@strathmore.edu,student,Mary Nyambura,True
U_102205,grace.muthoni2205,grace.muthoni2205@strathmore.edu,student,Grace Muthoni,True
U_102206,brian.chebet2206,brian.chebet2206@strathmore.edu,student,Brian Chebet,True
U_102207,sarah.jepkorir2207,sarah.jepkorir2207@strathmore.edu,student,Sarah Jepkorir,True
U_102208,kevin.otieno2208,kevin.otieno2208@strathmore.edu,student,Kevin Otieno,True
U_102209,peter.kipchoge2209,peter.kipchoge2209@strathmore.edu,student,Peter Kipchoge,True
U_102210,michael.mwangi2210,michael.mwangi2210@strathmore.edu,student,Michael Mwangi,True
U_102211,john.ochieng2211,john.ochieng2211@strathmore.edu,student,John Ochieng,True
U_102212,michael.wanjiru2212,michael.wanjiru2212@strathmore.edu,student,Michael Wanjiru,True
U_102213,vincent.otieno2213,vincent.otieno2213@strathmore.edu,student,Vincent Otieno,True
U_102214,mary.otieno2214,mary.otieno2214@strathmore.edu,student,Mary Otieno,True
U_102215,lucy.wambui2215,lucy.wambui2215@strathmore.edu,student,Lucy Wambui,True
U_102216,ann.mwangi2216,ann.mwangi2216@strathmore.edu,student,Ann Mwangi,True
U_102217,lucy.nyambura2217,lucy.nyambura2217@strathmore.edu,student,Lucy Nyambura,True
U_102218,grace.mutua2218,grace.mutua2218@strathmore.edu,student,Grace Mutua,True
U_102219,sarah.kariuki2219,sarah.kariuki2219@strathmore.edu,student,Sarah Kariuki,True
U_102220,joyce.kibet2220,joyce.kibet2220@strathmore.edu,student,Joyce Kibet,True
U_102221,nancy.achieng2221,nancy.achieng2221@strathmore.edu,student,Nancy Achieng,True
U_102222,joyce.kamau2222,joyce.kamau2222@strathmore.edu,student,Joyce Kamau,True
U_102223,caroline.kipchoge2223,caroline.kipchoge2223@strathmore.edu,student,Caroline Kipchoge,False
U_102224,rose.jepkorir2224,rose.jepkorir2224@strathmore.edu,student,Rose Jepkorir,True
U_102225,james.achieng2225,james.achieng2225@strathmore.edu,student,James Achieng,False
U_102226,brian.chebet2226,brian.chebet2226@strathmore.edu,student,Brian Chebet,True
U_102227,mary.njeri2227,mary.njeri2227@strathmore.edu,student,Mary Njeri,True
U_102228,joseph.ochieng2228,joseph.ochieng2228@strathmore.edu,student,Joseph Ochieng,True
U_102229,lucy.otieno2229,lucy.otieno2229@strathmore.edu,student,Lucy Otieno,True
U_102230,joyce.wangui2230,joyce.wangui2230@strathmore.edu,student,Joyce Wangui,True
U_102231,michael.ochieng2231,michael.ochieng2231@strathmore.edu,student,Michael Ochieng,True
U_102232,nancy.wambui2232,nancy.wambui2232@strathmore.edu,student,Nancy Wambui,True
U_102233,ruth.muthoni2233,ruth.muthoni2233@strathmore.edu,student,Ruth Muthoni,True
U_102234,caroline.njeri2234,caroline.njeri2234@strathmore.edu,student,Caroline Njeri,False
U_102235,ann.kamau2235,ann.kamau2235@strathmore.edu,student,Ann Kamau,True
U_102236,james.jepkorir2236,james.jepkorir2236@strathmore.edu,student,James Jepkorir,False
U_102237,ruth.wambui2237,ruth.wambui2237@strathmore.edu,student,Ruth Wambui,False
U_102238,faith.otieno2238,faith.otieno2238@strathmore.edu,student,Faith Otieno,False
U_102239,joseph.wangui2239,joseph.wangui2239@strathmore.edu,student,Joseph Wangui,True
U_102240,peter.ochieng2240,peter.ochieng2240@strathmore.edu,student,Peter Ochieng,True
U_102241,rose.wambui2241,rose.wambui2241@strathmore.edu,student,Rose Wambui,True
U_102242,lucy.njeri2242,lucy.njeri2242@strathmore.edu,student,Lucy Njeri,True
U_102243,daniel.jepkorir2243,daniel.jepkorir2243@strathmore.edu,student,Daniel Jepkorir,True
U_102244,michael.nyambura2244,michael.nyambura2244@strathmore.edu,student,Michael Nyambura,True
U_102245,daniel.wanjiru2245,daniel.wanjiru2245@strathmore.edu,student,Daniel Wanjiru,True
U_102246,peter.wangui2246,peter.wangui2246@strathmore.edu,student,Peter Wangui,True
U_102247,nancy.wanjiru2247,nancy.wanjiru2247@strathmore.edu,student,Nancy Wanjiru,True
U_102248,kevin.otieno2248,kevin.otieno2248@strathmore.edu,student,Kevin Otieno,True
U_102249,joseph.mwangi2249,joseph.mwangi2249@strathmore.edu,student,Joseph Mwangi,True
U_102250,kevin.nyambura2250,kevin.nyambura2250@strathmore.edu,student,Kevin Nyambura,True
U_102251,daniel.wanjiru2251,daniel.wanjiru2251@strathmore.edu,student,Daniel Wanjiru,True
U_102252,lucy.chebet2252,lucy.chebet2252@strathmore.edu,student,Lucy Chebet,True
U_102253,peter.njeri2253,peter.njeri2253@strathmore.edu,student,Peter Njeri,True
U_102254,ann.kibet2254,ann.kibet2254@strathmore.edu,student,Ann Kibet,True
U_102255,lucy.kamau2255,lucy.kamau2255@strathmore.edu,student,Lucy Kamau,True
U_102256,samuel.otieno2256,samuel.otieno2256@strathmore.edu,student,Samuel Otieno,True
U_102257,michael.jepkorir2257,michael.jepkorir2257@strathmore.edu,student,Michael Jepkorir,True
U_102258,ann.otieno2258,ann.otieno2258@strathmore.edu,student,Ann Otieno,True
U_102259,lucy.kariuki2259,lucy.kariuki2259@strathmore.edu,student,Lucy Kariuki,False
U_102260,david.kipchoge2260,david.kipchoge2260@strathmore.edu,student,David Kipchoge,True
U_102261,joseph.mwangi2261,joseph.mwangi2261@strathmore.edu,student,Joseph Mwangi,True
U_102262,sarah.mwangi2262,sarah.mwangi2262@strathmore.edu,student,Sarah Mwangi,True
U_102263,joyce.njeri2263,joyce.njeri2263@strathmore.edu,student,Joyce Njeri,True
U_102264,kevin.njeri2264,kevin.njeri2264@strathmore.edu,student,Kevin Njeri,True
U_102265,caroline.ochieng2265,caroline.ochieng2265@strathmore.edu,student,Caroline Ochieng,True
U_102266,sarah.ochieng2266,sarah.ochieng2266@strathmore.edu,student,Sarah Ochieng,True
U_102267,nancy.kamau2267,nancy.kamau2267@strathmore.edu,student,Nancy Kamau,False
U_102268,james.njoroge2268,james.njoroge2268@strathmore.edu,student,James Njoroge,False
U_102269,michael.kariuki2269,michael.kariuki2269@strathmore.edu,student,Michael Kariuki,True
U_102270,peter.kibet2270,peter.kibet2270@strathmore.edu,student,Peter Kibet,True
U_102271,rose.wangui2271,rose.wangui2271@strathmore.edu,student,Rose Wangui,True
U_102272,joseph.jepkorir2272,joseph.jepkorir2272@strathmore.edu,student,Joseph Jepkorir,False
U_102273,brian.achieng2273,brian.achieng2273@strathmore.edu,student,Brian Achieng,True
U_102274,michael.chebet2274,michael.chebet2274@strathmore.edu,student,Michael Chebet,True
U_102275,ruth.nyambura2275,ruth.nyambura2275@strathmore.edu,student,Ruth Nyambura,True
U_102276,david.kibet2276,david.kibet2276@strathmore.edu,student,David Kibet,True
U_102277,joseph.njoroge2277,joseph.njoroge2277@strathmore.edu,student,Joseph Njoroge,True
U_102278,nancy.jepkorir2278,nancy.jepkorir2278@strathmore.edu,student,Nancy Jepkorir,True
U_102279,emmanuel.jepkorir2279,emmanuel.jepkorir2279@strathmore.edu,student,Emmanuel Jepkorir,True
U_102280,vincent.njoroge2280,vincent.njoroge2280@strathmore.edu,student,Vincent Njoroge,True
U_102281,james.otieno2281,james.otieno2281@strathmore.edu,student,James Otieno,True
U_102282,vincent.muthoni2282,vincent.muthoni2282@strathmore.edu,student,Vincent Muthoni,True
U_102283,peter.njeri2283,peter.njeri2283@strathmore.edu,student,Peter Njeri,True
U_102284,ruth.otieno2284,ruth.otieno2284@strathmore.edu,student,Ruth Otieno,True
U_102285,vincent.ochieng2285,vincent.ochieng2285@strathmore.edu,student,Vincent Ochieng,True
U_102286,emmanuel.mutua2286,emmanuel.mutua2286@strathmore.edu,student,Emmanuel Mutua,True
U_102287,michael.jepkorir2287,michael.jepkorir2287@strathmore.edu,student,Michael Jepkorir,False
U_102288,daniel.wangui2288,daniel.wangui2288@strathmore.edu,student,Daniel Wangui,True
U_102289,michael.mwangi2289,michael.mwangi2289@strathmore.edu,student,Michael Mwangi,True
U_102290,james.njoroge2290,james.njoroge2290@strathmore.edu,student,James Njoroge,True
U_102291,sarah.kibet2291,sarah.kibet2291@strathmore.edu,student,Sarah Kibet,False
U_102292,samuel.njoroge2292,samuel.njoroge2292@strathmore.edu,student,Samuel Njoroge,True
U_102293,sarah.kamau2293,sarah.kamau2293@strathmore.edu,student,Sarah Kamau,True
U_102294,brian.mwangi2294,brian.mwangi2294@strathmore.edu,student,Brian Mwangi,True
U_102295,brian.jepkorir2295,brian.jepkorir2295@strathmore.edu,student,Brian Jepkorir,True
U_102296,jane.njoroge2296,jane.njoroge2296@strathmore.edu,student,Jane Njoroge,True
U_102297,faith.jepkorir2297,faith.jepkorir2297@strathmore.edu,student,Faith Jepkorir,True
U_102298,mary.wangui2298,mary.wangui2298@strathmore.edu,student,Mary Wangui,True
U_102299,samuel.mutua2299,samuel.mutua2299@strathmore.edu,student,Samuel Mutua,True
U_102300,joseph.achieng2300,joseph.achieng2300@strathmore.edu,student,Joseph Achieng,True
U_102301,peter.mutua2301,peter.mutua2301@strathmore.edu,student,Peter Mutua,True
U_102302,michael.ochieng2302,michael.ochieng2302@strathmore.edu,student,Michael Ochieng,True
U_102303,vincent.ochieng2303,vincent.ochieng2303@strathmore.edu,student,Vincent Ochieng,True
U_102304,joseph.otieno2304,joseph.otieno2304@strathmore.edu,student,Joseph Otieno,True
U_102305,ann.njeri2305,ann.njeri2305@strathmore.edu,student,Ann Njeri,True
U_102306,samuel.mwangi2306,samuel.mwangi2306@strathmore.edu,student,Samuel Mwangi,True
U_102307,ann.jepkorir2307,ann.jepkorir2307@strathmore.edu,student,Ann Jepkorir,True
U_102308,samuel.njeri2308,samuel.njeri2308@strathmore.edu,student,Samuel Njeri,True
U_102309,joseph.kamau2309,joseph.kamau2309@strathmore.edu,student,Joseph Kamau,True
U_102310,vincent.chebet2310,vincent.chebet2310@strathmore.edu,student,Vincent Chebet,False
U_102311,nancy.kamau2311,nancy.kamau2311@strathmore.edu,student,Nancy Kamau,True
U_102312,daniel.muthoni2312,daniel.muthoni2312@strathmore.edu,student,Daniel Muthoni,True
U_102313,rose.kibet2313,rose.kibet2313@strathmore.edu,student,Rose Kibet,True
U_102314,joyce.jepkorir2314,joyce.jepkorir2314@strathmore.edu,student,Joyce Jepkorir,True
U_102315,grace.achieng2315,grace.achieng2315@strathmore.edu,student,Grace Achieng,True
U_102316,vincent.otieno2316,vincent.otieno2316@strathmore.edu,student,Vincent Otieno,True
U_102317,jane.chebet2317,jane.chebet2317@strathmore.edu,student,Jane Chebet,True
U_102318,samuel.kibet2318,samuel.kibet2318@strathmore.edu,student,Samuel Kibet,True
U_102319,rose.wanjiru2319,rose.wanjiru2319@strathmore.edu,student,Rose Wanjiru,True
U_102320,mary.kariuki2320,mary.kariuki2320@strathmore.edu,student,Mary Kariuki,False
U_102321,brian.achieng2321,brian.achieng2321@strathmore.edu,student,Brian Achieng,True
U_102322,emmanuel.kipchoge2322,emmanuel.kipchoge2322@strathmore.edu,student,Emmanuel Kipchoge,True
U_102323,ann.ochieng2323,ann.ochieng2323@strathmore.edu,student,Ann Ochieng,True
U_102324,ruth.jepkorir2324,ruth.jepkorir2324@strathmore.edu,student,Ruth Jepkorir,True
U_102325,kevin.muthoni2325,kevin.muthoni2325@strathmore.edu,student,Kevin Muthoni,True
U_102326,mary.chebet2326,mary.chebet2326@strathmore.edu,student,Mary Chebet,True
U_102327,kevin.ochieng2327,kevin.ochieng2327@strathmore.edu,student,Kevin Ochieng,True
U_102328,vincent.ochieng2328,vincent.ochieng2328@strathmore.edu,student,Vincent Ochieng,True
U_102329,samuel.kipchoge2329,samuel.kipchoge2329@strathmore.edu,student,Samuel Kipchoge,True
U_102330,michael.otieno2330,michael.otieno2330@strathmore.edu,student,Michael Otieno,True
U_102331,brian.kibet2331,brian.kibet2331@strathmore.edu,student,Brian Kibet,True
U_102332,rose.ochieng2332,rose.ochieng2332@strathmore.edu,student,Rose Ochieng,True
U_102333,nancy.mwangi2333,nancy.mwangi2333@strathmore.edu,student,Nancy Mwangi,True
U_102334,rose.chebet2334,rose.chebet2334@strathmore.edu,student,Rose Chebet,True
U_102335,mary.mwangi2335,mary.mwangi2335@strathmore.edu,student,Mary Mwangi,True
U_102336,nancy.wambui2336,nancy.wambui2336@strathmore.edu,student,Nancy Wambui,True
U_102337,faith.mwangi2337,faith.mwangi2337@strathmore.edu,student,Faith Mwangi,True
U_102338,kevin.kariuki2338,kevin.kariuki2338@strathmore.edu,student,Kevin Kariuki,True
U_102339,ruth.ochieng2339,ruth.ochieng2339@strathmore.edu,student,Ruth Ochieng,True
U_102340,john.wanjiru2340,john.wanjiru2340@strathmore.edu,student,John Wanjiru,True
U_102341,jane.kamau2341,jane.kamau2341@strathmore.edu,student,Jane Kamau,True
U_102342,brian.mwangi2342,brian.mwangi2342@strathmore.edu,student,Brian Mwangi,True
U_102343,kevin.mwangi2343,kevin.mwangi2343@strathmore.edu,student,Kevin Mwangi,True
U_102344,ruth.wambui2344,ruth.wambui2344@strathmore.edu,student,Ruth Wambui,True
U_102345,joyce.kibet2345,joyce.kibet2345@strathmore.edu,student,Joyce Kibet,True
U_102346,ann.wanjiru2346,ann.wanjiru2346@strathmore.edu,student,Ann Wanjiru,True
U_102347,grace.chebet2347,grace.chebet2347@strathmore.edu,student,Grace Chebet,True
U_102348,lucy.muthoni2348,lucy.muthoni2348@strathmore.edu,student,Lucy Muthoni,True
U_102349,ruth.chebet2349,ruth.chebet2349@strathmore.edu,student,Ruth Chebet,False
U_102350,jane.njoroge2350,jane.njoroge2350@strathmore.edu,student,Jane Njoroge,True
U_102351,james.wanjiru2351,james.wanjiru2351@strathmore.edu,student,James Wanjiru,True
U_102352,jane.muthoni2352,jane.muthoni2352@strathmore.edu,student,Jane Muthoni,True
U_102353,faith.chebet2353,faith.chebet2353@strathmore.edu,student,Faith Chebet,True
U_102354,mary.njeri2354,mary.njeri2354@strathmore.edu,student,Mary Njeri,True
U_102355,nancy.wanjiru2355,nancy.wanjiru2355@strathmore.edu,student,Nancy Wanjiru,True
U_102356,vincent.wambui2356,vincent.wambui2356@strathmore.edu,student,Vincent Wambui,True
U_102357,jane.nyambura2357,jane.nyambura2357@strathmore.edu,student,Jane Nyambura,True
U_102358,joseph.achieng2358,joseph.achieng2358@strathmore.edu,student,Joseph Achieng,True
U_102359,john.ochieng2359,john.ochieng2359@strathmore.edu,student,John Ochieng,True
U_102360,joseph.achieng2360,joseph.achieng2360@strathmore.edu,student,Joseph Achieng,True
U_102361,emmanuel.achieng2361,emmanuel.achieng2361@strathmore.edu,student,Emmanuel Achieng,True
U_102362,peter.kamau2362,peter.kamau2362@strathmore.edu,student,Peter Kamau,True
U_102363,emmanuel.jepkorir2363,emmanuel.jepkorir2363@strathmore.edu,student,Emmanuel Jepkorir,True
U_102364,sarah.ochieng2364,sarah.ochieng2364@strathmore.edu,student,Sarah Ochieng,True
U_102365,john.nyambura2365,john.nyambura2365@strathmore.edu,student,John Nyambura,True
U_102366,grace.ochieng2366,grace.ochieng2366@strathmore.edu,student,Grace Ochieng,True
U_102367,faith.njeri2367,faith.njeri2367@strathmore.edu,student,Faith Njeri,True
U_102368,grace.ochieng2368,grace.ochieng2368@strathmore.edu,student,Grace Ochieng,True
U_102369,john.kariuki2369,john.kariuki2369@strathmore.edu,student,John Kariuki,True
U_102370,nancy.kamau2370,nancy.kamau2370@strathmore.edu,student,Nancy Kamau,True
U_102371,caroline.achieng2371,caroline.achieng2371@strathmore.edu,student,Caroline Achieng,True
U_102372,samuel.muthoni2372,samuel.muthoni2372@strathmore.edu,student,Samuel Muthoni,True
U_102373,daniel.jepkorir2373,daniel.jepkorir2373@strathmore.edu,student,Daniel Jepkorir,True
U_102374,sarah.mwangi2374,sarah.mwangi2374@strathmore.edu,student,Sarah Mwangi,True
U_102375,vincent.njoroge2375,vincent.njoroge2375@strathmore.edu,student,Vincent Njoroge,True
U_102376,michael.mutua2376,michael.mutua2376@strathmore.edu,student,Michael Mutua,True
U_102377,lucy.achieng2377,lucy.achieng2377@strathmore.edu,student,Lucy Achieng,True
U_102378,james.wambui2378,james.wambui2378@strathmore.edu,student,James Wambui,True
U_102379,lucy.otieno2379,lucy.otieno2379@strathmore.edu,student,Lucy Otieno,False
U_102380,ruth.njoroge2380,ruth.njoroge2380@strathmore.edu,student,Ruth Njoroge,True
U_102381,mary.otieno2381,mary.otieno2381@strathmore.edu,student,Mary Otieno,True
U_102382,james.muthoni2382,james.muthoni2382@strathmore.edu,student,James Muthoni,True
U_102383,ann.mutua2383,ann.mutua2383@strathmore.edu,student,Ann Mutua,True
U_102384,mary.chebet2384,mary.chebet2384@strathmore.edu,student,Mary Chebet,True
U_102385,samuel.muthoni2385,samuel.muthoni2385@strathmore.edu,student,Samuel Muthoni,True
U_102386,caroline.ochieng2386,caroline.ochieng2386@strathmore.edu,student,Caroline Ochieng,True
U_102387,mary.achieng2387,mary.achieng2387@strathmore.edu,student,Mary Achieng,True
U_102388,rose.jepkorir2388,rose.jepkorir2388@strathmore.edu,student,Rose Jepkorir,True
U_102389,peter.njoroge2389,peter.njoroge2389@strathmore.edu,student,Peter Njoroge,True
U_102390,joseph.jepkorir2390,joseph.jepkorir2390@strathmore.edu,student,Joseph Jepkorir,True
U_102391,vincent.mwangi2391,vincent.mwangi2391@strathmore.edu,student,Vincent Mwangi,True
U_102392,samuel.nyambura2392,samuel.nyambura2392@strathmore.edu,student,Samuel Nyambura,True
U_102393,david.nyambura2393,david.nyambura2393@strathmore.edu,student,David Nyambura,True
U_102394,caroline.mwangi2394,caroline.mwangi2394@strathmore.edu,student,Caroline Mwangi,True
U_102395,ann.muthoni2395,ann.muthoni2395@strathmore.edu,student,Ann Muthoni,True
U_102396,joyce.kibet2396,joyce.kibet2396@strathmore.edu,student,Joyce Kibet,True
U_102397,brian.wanjiru2397,brian.wanjiru2397@strathmore.edu,student,Brian Wanjiru,True
U_102398,jane.ochieng2398,jane.ochieng2398@strathmore.edu,student,Jane Ochieng,True
U_102399,faith.kibet2399,faith.kibet2399@strathmore.edu,student,Faith Kibet,True
U_102400,nancy.wambui2400,nancy.wambui2400@strathmore.edu,student,Nancy Wambui,True
U_102401,faith.ochieng2401,faith.ochieng2401@strathmore.edu,student,Faith Ochieng,True
U_102402,rose.otieno2402,rose.otieno2402@strathmore.edu,student,Rose Otieno,True
U_102403,kevin.mwangi2403,kevin.mwangi2403@strathmore.edu,student,Kevin Mwangi,True
U_102404,samuel.wangui2404,samuel.wangui2404@strathmore.edu,student,Samuel Wangui,True
U_102405,michael.kibet2405,michael.kibet2405@strathmore.edu,student,Michael Kibet,True
U_102406,vincent.kamau2406,vincent.kamau2406@strathmore.edu,student,Vincent Kamau,True
U_102407,caroline.kibet2407,caroline.kibet2407@strathmore.edu,student,Caroline Kibet,True
U_102408,grace.muthoni2408,grace.muthoni2408@strathmore.edu,student,Grace Muthoni,True
U_102409,vincent.muthoni2409,vincent.muthoni2409@strathmore.edu,student,Vincent Muthoni,True
U_102410,joyce.otieno2410,joyce.otieno2410@strathmore.edu,student,Joyce Otieno,True
U_102411,daniel.nyambura2411,daniel.nyambura2411@strathmore.edu,student,Daniel Nyambura,True
U_102412,kevin.wambui2412,kevin.wambui2412@strathmore.edu,student,Kevin Wambui,False
U_102413,ruth.achieng2413,ruth.achieng2413@strathmore.edu,student,Ruth Achieng,True
U_102414,nancy.otieno2414,nancy.otieno2414@strathmore.edu,student,Nancy Otieno,True
U_102415,grace.njeri2415,grace.njeri2415@strathmore.edu,student,Grace Njeri,True
U_102416,david.achieng2416,david.achieng2416@strathmore.edu,student,David Achieng,True
U_102417,kevin.kariuki2417,kevin.kariuki2417@strathmore.edu,student,Kevin Kariuki,True
U_102418,kevin.kamau2418,kevin.kamau2418@strathmore.edu,student,Kevin Kamau,True
U_102419,james.kariuki2419,james.kariuki2419@strathmore.edu,student,James Kariuki,True
U_102420,mary.wanjiru2420,mary.wanjiru2420@strathmore.edu,student,Mary Wanjiru,True
U_102421,grace.mutua2421,grace.mutua2421@strathmore.edu,student,Grace Mutua,True
U_102422,faith.muthoni2422,faith.muthoni2422@strathmore.edu,student,Faith Muthoni,True
U_102423,david.muthoni2423,david.muthoni2423@strathmore.edu,student,David Muthoni,True
U_102424,joseph.achieng2424,joseph.achieng2424@strathmore.edu,student,Joseph Achieng,True
U_102425,ruth.chebet2425,ruth.chebet2425@strathmore.edu,student,Ruth Chebet,True
U_102426,kevin.wambui2426,kevin.wambui2426@strathmore.edu,student,Kevin Wambui,True
U_102427,vincent.wambui2427,vincent.wambui2427@strathmore.edu,student,Vincent Wambui,True
U_102428,brian.chebet2428,brian.chebet2428@strathmore.edu,student,Brian Chebet,True
U_102429,kevin.wanjiru2429,kevin.wanjiru2429@strathmore.edu,student,Kevin Wanjiru,True
U_102430,david.mwangi2430,david.mwangi2430@strathmore.edu,student,David Mwangi,True
U_102431,sarah.chebet2431,sarah.chebet2431@strathmore.edu,student,Sarah Chebet,True
U_102432,emmanuel.njeri2432,emmanuel.njeri2432@strathmore.edu,student,Emmanuel Njeri,True
U_102433,michael.kibet2433,michael.kibet2433@strathmore.edu,student,Michael Kibet,False
U_102434,vincent.kipchoge2434,vincent.kipchoge2434@strathmore.edu,student,Vincent Kipchoge,True
U_102435,joyce.kibet2435,joyce.kibet2435@strathmore.edu,student,Joyce Kibet,True
U_102436,caroline.mutua2436,caroline.mutua2436@strathmore.edu,student,Caroline Mutua,True
U_102437,emmanuel.wangui2437,emmanuel.wangui2437@strathmore.edu,student,Emmanuel Wangui,True
U_102438,lucy.otieno2438,lucy.otieno2438@strathmore.edu,student,Lucy Otieno,True
U_102439,nancy.nyambura2439,nancy.nyambura2439@strathmore.edu,student,Nancy Nyambura,True
U_102440,joseph.achieng2440,joseph.achieng2440@strathmore.edu,student,Joseph Achieng,True
U_102441,rose.wangui2441,rose.wangui2441@strathmore.edu,student,Rose Wangui,True
U_102442,mary.chebet2442,mary.chebet2442@strathmore.edu,student,Mary Chebet,True
U_102443,ruth.ochieng2443,ruth.ochieng2443@strathmore.edu,student,Ruth Ochieng,True
U_102444,joyce.mutua2444,joyce.mutua2444@strathmore.edu,student,Joyce Mutua,False
U_102445,peter.mwangi2445,peter.mwangi2445@strathmore.edu,student,Peter Mwangi,True
U_102446,mary.wangui2446,mary.wangui2446@strathmore.edu,student,Mary Wangui,True
U_102447,grace.kamau2447,grace.kamau2447@strathmore.edu,student,Grace Kamau,True
U_102448,jane.ochieng2448,jane.ochieng2448@strathmore.edu,student,Jane Ochieng,True
U_102449,emmanuel.kariuki2449,emmanuel.kariuki2449@strathmore.edu,student,Emmanuel Kariuki,True
U_102450,lucy.wangui2450,lucy.wangui2450@strathmore.edu,student,Lucy Wangui,True
U_102451,joyce.kamau2451,joyce.kamau2451@strathmore.edu,student,Joyce Kamau,True
U_102452,emmanuel.njoroge2452,emmanuel.njoroge2452@strathmore.edu,student,Emmanuel Njoroge,True
U_102453,daniel.nyambura2453,daniel.nyambura2453@strathmore.edu,student,Daniel Nyambura,True
U_102454,mary.achieng2454,mary.achieng2454@strathmore.edu,student,Mary Achieng,True
U_102455,joseph.otieno2455,joseph.otieno2455@strathmore.edu,student,Joseph Otieno,True
U_102456,john.kibet2456,john.kibet2456@strathmore.edu,student,John Kibet,True
U_102457,ann.wangui2457,ann.wangui2457@strathmore.edu,student,Ann Wangui,True
U_102458,peter.njeri2458,peter.njeri2458@strathmore.edu,student,Peter Njeri,False
U_102459,michael.mutua2459,michael.mutua2459@strathmore.edu,student,Michael Mutua,True
U_102460,faith.wangui2460,faith.wangui2460@strathmore.edu,student,Faith Wangui,True
U_102461,grace.kariuki2461,grace.kariuki2461@strathmore.edu,student,Grace Kariuki,True
U_102462,joseph.wambui2462,joseph.wambui2462@strathmore.edu,student,Joseph Wambui,True
U_102463,john.achieng2463,john.achieng2463@strathmore.edu,student,John Achieng,True
U_102464,ann.njoroge2464,ann.njoroge2464@strathmore.edu,student,Ann Njoroge,True
U_102465,brian.jepkorir2465,brian.jepkorir2465@strathmore.edu,student,Brian Jepkorir,True
U_102466,faith.nyambura2466,faith.nyambura2466@strathmore.edu,student,Faith Nyambura,True
U_102467,peter.nyambura2467,peter.nyambura2467@strathmore.edu,student,Peter Nyambura,False
U_102468,michael.otieno2468,michael.otieno2468@strathmore.edu,student,Michael Otieno,True
U_102469,brian.jepkorir2469,brian.jepkorir2469@strathmore.edu,student,Brian Jepkorir,True
U_102470,ann.kibet2470,ann.kibet2470@strathmore.edu,student,Ann Kibet,True
U_102471,john.kariuki2471,john.kariuki2471@strathmore.edu,student,John Kariuki,True
U_102472,lucy.mutua2472,lucy.mutua2472@strathmore.edu,student,Lucy Mutua,True
U_102473,ann.chebet2473,ann.chebet2473@strathmore.edu,student,Ann Chebet,True
U_102474,mary.nyambura2474,mary.nyambura2474@strathmore.edu,student,Mary Nyambura,True
U_102475,caroline.wambui2475,caroline.wambui2475@strathmore.edu,student,Caroline Wambui,True
U_102476,sarah.njoroge2476,sarah.njoroge2476@strathmore.edu,student,Sarah Njoroge,True
